,price_NSW,price_QLD,price_SA,price_VIC
2019-12-01 23:00:00+00:00,36.30392,35.81,33.338571428571434,32.50542444444445
2019-12-02 00:00:00+00:00,37.554285714285705,35.69,29.199999999999996,30.866532
2019-12-02 01:00:00+00:00,33.434999999999995,32.885,12.404999999999998,17.627683333333334
2019-12-02 02:00:00+00:00,38.94,40.73500000000001,24.275000000000002,26.485287500000002
2019-12-02 03:00:00+00:00,37.57,40.56,16.468,18.518375
2019-12-02 04:00:00+00:00,39.475,44.870000000000005,5.32,12.546561250000002
2019-12-02 05:00:00+00:00,34.412,62.338,23.98,28.976175714285713
2019-12-02 06:00:00+00:00,36.08,172.97500000000002,27.470000000000002,31.48650125
2019-12-02 07:00:00+00:00,42.615,69.715,35.365,43.22625
2019-12-02 08:00:00+00:00,58.04500000000001,90.825,52.73500000000001,56.902673750000005
2019-12-02 09:00:00+00:00,54.255,74.83999999999999,50.74999999999999,55.4453525
2019-12-02 10:00:00+00:00,36.405,64.7,30.639999999999997,38.67601375
2019-12-02 11:00:00+00:00,35.99285714285714,62.12285714285714,16.74285714285714,22.063097777777777
2019-12-02 12:00:00+00:00,38.41,47.59,20.155,24.433877000000003
2019-12-02 13:00:00+00:00,41.540000000000006,47.28000000000001,28.599999999999994,30.945691000000004
2019-12-02 14:00:00+00:00,38.24,40.36,-12.765,-4.238204999999999
2019-12-02 15:00:00+00:00,38.705000000000005,40.53999999999999,-19.685000000000006,-11.311443999999998
2019-12-02 16:00:00+00:00,37.32,38.465,7.989999999999999,10.63184
2019-12-02 17:00:00+00:00,33.50666666666667,33.894015555555555,11.438539999999998,12.651112999999999
2019-12-02 18:00:00+00:00,46.566,47.50156500000001,37.482547999999994,38.895082
2019-12-02 19:00:00+00:00,49.520695,49.21196400000001,52.531516999999994,52.917215
2019-12-02 20:00:00+00:00,37.73804400000001,35.82502100000001,44.64589600000001,43.79979
2019-12-02 21:00:00+00:00,38.515,35.601988,39.5126,38.851575
2019-12-02 22:00:00+00:00,37.83796000000001,34.685641999999994,35.59189,34.761984999999996
2019-12-02 23:00:00+00:00,36.58274545454545,34.34825333333333,26.155397777777782,24.647572222222223
2019-12-03 00:00:00+00:00,36.7775,37.31937777777778,-134.94872888888892,12.312005000000003
2019-12-03 01:00:00+00:00,38.81,39.30500000000001,-7.75,0.6500000000000001
2019-12-03 02:00:00+00:00,40.224999999999994,41.95,-107.30500000000002,0.255
2019-12-03 03:00:00+00:00,40.96,43.595,-162.53,-1.5700000000000005
2019-12-03 04:00:00+00:00,40.155,43.08,-90.36500000000001,-7.545
2019-12-03 05:00:00+00:00,41.51888888888889,45.74222222222222,-4.397043333333333,-4.8856
2019-12-03 06:00:00+00:00,41.738,52.24000000000001,1.3183120000000002,1.203616999999999
2019-12-03 07:00:00+00:00,51.40500199999999,67.061005,-17.687192,2.7250349999999997
2019-12-03 08:00:00+00:00,63.284758,73.80600000000001,38.245099,41.445781
2019-12-03 09:00:00+00:00,60.949,68.23801,54.77209499999999,57.10681000000001
2019-12-03 10:00:00+00:00,53.95399999999999,58.880589,44.479594999999996,42.379999999999995
2019-12-03 11:00:00+00:00,52.07345899999999,57.65,16.306647777777776,15.787798888888886
2019-12-03 12:00:00+00:00,45.03099999999999,50.489999999999995,26.178474,25.697573749999997
2019-12-03 13:00:00+00:00,43.666004,48.51499999999999,40.01021099999999,38.1194
2019-12-03 14:00:00+00:00,40.740974,42.76,29.097399000000003,26.95651375
2019-12-03 15:00:00+00:00,37.663014999999994,38.965,18.674119,17.36434625
2019-12-03 16:00:00+00:00,37.534000000000006,38.375,4.091632499999999,4.370467499999999
2019-12-03 17:00:00+00:00,36.78285714285715,37.37582857142858,18.929317142857144,18.852590000000003
2019-12-03 18:00:00+00:00,50.78125,51.0628875,46.97325833333334,47.78001499999999
2019-12-03 19:00:00+00:00,58.763057499999995,57.15257375,64.025,60.85791999999999
2019-12-03 20:00:00+00:00,48.184186249999996,44.91887249999999,54.154999999999994,52.921151249999994
2019-12-03 21:00:00+00:00,40.951249999999995,37.453355,44.07000000000001,41.98000000000001
2019-12-03 22:00:00+00:00,39.2025,35.563579999999995,39.95,38.839999999999996
2019-12-03 23:00:00+00:00,43.46714285714286,39.28607285714286,42.174,42.495000000000005
2019-12-04 00:00:00+00:00,42.66285714285715,40.905,38.12500000000001,40.29
2019-12-04 01:00:00+00:00,38.98500000000001,39.505,31.135,33.71
2019-12-04 02:00:00+00:00,43.73500000000001,45.42499999999999,20.755,22.605
2019-12-04 03:00:00+00:00,42.66,44.285000000000004,4.090000000000001,4.320000000000001
2019-12-04 04:00:00+00:00,42.485,44.9,1.9949999999999999,2.185
2019-12-04 05:00:00+00:00,44.92285714285714,47.68571428571429,7.152857142857144,7.824285714285713
2019-12-04 06:00:00+00:00,51.27,60.46,31.67,34.33
2019-12-04 07:00:00+00:00,59.165,72.28,51.615,50.745
2019-12-04 08:00:00+00:00,77.94999999999999,99.43500000000002,77.83000000000001,72.01
2019-12-04 09:00:00+00:00,80.415,85.33500000000001,89.94,80.69
2019-12-04 10:00:00+00:00,67.57000000000001,69.78500000000001,83.60500000000002,69.905
2019-12-04 11:00:00+00:00,61.08870666666667,64.2055611111111,70.72444444444446,59.364729999999994
2019-12-04 12:00:00+00:00,53.23806999999999,54.035534,69.72976500000001,47.72507799999999
2019-12-04 13:00:00+00:00,57.39807,58.057178,71.85711900000001,56.994806000000004
2019-12-04 14:00:00+00:00,54.471836999999994,56.556638,62.94091800000001,54.308317
2019-12-04 15:00:00+00:00,45.157748000000005,46.94530600000001,49.663999,43.16919899999999
2019-12-04 16:00:00+00:00,43.723011,44.922141999999994,47.07902,41.23532999999999
2019-12-04 17:00:00+00:00,54.730950909090915,54.57003181818182,60.75363999999999,53.38612727272728
2019-12-04 18:00:00+00:00,58.545444999999994,58.47542166666667,69.82636000000001,60.39547916666667
2019-12-04 19:00:00+00:00,65.40920999999999,62.86714750000001,88.20233666666667,77.3891325
2019-12-04 20:00:00+00:00,56.33416666666667,52.770805,79.89966249999999,71.75295083333334
2019-12-04 21:00:00+00:00,46.93547999999999,43.352821666666664,64.46841,58.98014416666668
2019-12-04 22:00:00+00:00,44.420849999999994,40.362476666666666,45.067191666666666,43.49978416666667
2019-12-04 23:00:00+00:00,40.76309461538462,38.85260076923076,30.03259538461538,31.20510076923077
2019-12-05 00:00:00+00:00,40.133590000000005,39.96176500000001,10.506554285714286,10.494102857142854
2019-12-05 01:00:00+00:00,44.88173499999999,45.220644285714286,2.256855,1.7847314285714284
2019-12-05 02:00:00+00:00,47.66839285714287,49.28625571428571,-8.292800714285717,-8.113097142857145
2019-12-05 03:00:00+00:00,52.99074428571428,64.15971642857143,-22.177762142857148,-20.627216428571426
2019-12-05 04:00:00+00:00,55.29647714285716,65.66798214285714,-16.006907857142856,-13.005910000000002
2019-12-05 05:00:00+00:00,58.73899066666668,66.04536333333333,19.910864666666665,22.161314
2019-12-05 06:00:00+00:00,65.742619375,70.66375375,38.7643425,40.555429374999996
2019-12-05 07:00:00+00:00,93.33096624999997,104.85363249999999,57.740155,59.47652937499999
2019-12-05 08:00:00+00:00,150.10573375,165.76879937500004,112.12986000000001,119.62501312500001
2019-12-05 09:00:00+00:00,84.88900000000001,88.25095624999999,79.26115562499999,77.467599375
2019-12-05 10:00:00+00:00,67.95597124999999,71.355013125,68.97893812499998,64.40483875000001
2019-12-05 11:00:00+00:00,64.95185941176472,69.0429023529412,65.89982176470588,60.07698764705884
2019-12-05 12:00:00+00:00,63.069522222222226,64.52628777777778,65.7566661111111,60.677877777777795
2019-12-05 13:00:00+00:00,58.965914444444444,58.53715055555555,66.03524555555555,59.39959944444443
2019-12-05 14:00:00+00:00,47.48027277777777,46.96413555555555,53.036671111111104,47.13918166666666
2019-12-05 15:00:00+00:00,42.502854444444445,43.00371499999999,44.660688333333326,40.25780888888889
2019-12-05 16:00:00+00:00,41.96035722222222,43.318933333333334,43.1303911111111,39.207639444444446
2019-12-05 17:00:00+00:00,41.94917562499999,43.13570625,42.95820562499999,39.521047499999995
2019-12-05 18:00:00+00:00,47.24108928571429,47.30728357142858,50.865021428571424,46.580987857142865
2019-12-05 19:00:00+00:00,65.97490857142857,62.586657142857156,75.05908785714284,70.46239285714286
2019-12-05 20:00:00+00:00,55.40615714285714,50.35504642857144,64.71819285714285,60.72186499999999
2019-12-05 21:00:00+00:00,43.29050571428571,39.55036428571429,45.323435,42.96049857142857
2019-12-05 22:00:00+00:00,44.52789142857143,41.468384285714286,43.391537142857146,41.471085
2019-12-05 23:00:00+00:00,44.400725333333334,43.464403333333344,38.68862933333334,38.55913466666667
2019-12-06 00:00:00+00:00,45.30205874999999,46.2179225,32.14727125,32.946621875
2019-12-06 01:00:00+00:00,48.151298749999995,52.45986937499999,22.027045625,22.488259375
2019-12-06 02:00:00+00:00,45.829417500000005,63.208131874999985,13.583599375,14.130856250000004
2019-12-06 03:00:00+00:00,52.82004999999999,72.546555,15.66169625,16.20069625
2019-12-06 04:00:00+00:00,58.307883125000004,79.830001875,18.411693750000005,19.172304999999998
2019-12-06 05:00:00+00:00,57.58088411764705,184.9222264705882,32.00163764705883,33.881971176470586
2019-12-06 06:00:00+00:00,59.78737777777777,292.42500277777776,35.41789944444444,36.75886444444444
2019-12-06 07:00:00+00:00,68.78040111111112,455.2615411111111,60.42928444444445,60.94066333333333
2019-12-06 08:00:00+00:00,75.79720944444448,257.75316777777783,72.13487055555555,71.1407238888889
2019-12-06 09:00:00+00:00,69.65222166666666,92.34025611111115,70.58295277777776,68.14458777777777
2019-12-06 10:00:00+00:00,59.64459944444445,72.55055944444443,61.55032388888888,58.307938888888884
2019-12-06 11:00:00+00:00,64.23186684210528,70.48571894736841,64.93411947368422,61.4998142105263
2019-12-06 12:00:00+00:00,65.803334,71.96938149999998,66.811739,63.62135700000001
2019-12-06 13:00:00+00:00,61.1412315,64.06081399999998,66.89855250000001,61.71413850000001
2019-12-06 14:00:00+00:00,51.770174,58.67371950000002,56.4651405,51.28480350000001
2019-12-06 15:00:00+00:00,44.74147799999999,53.064626,44.3026335,40.057846500000004
2019-12-06 16:00:00+00:00,44.312704499999995,46.00342849999999,44.60834100000001,41.34856549999999
2019-12-06 17:00:00+00:00,48.17146823529411,49.16744,48.29709941176469,45.104220588235286
2019-12-06 18:00:00+00:00,55.042195,55.648653571428575,57.37959571428571,53.00754428571429
2019-12-06 19:00:00+00:00,54.43589285714286,52.945627857142846,59.699992857142846,54.28657142857143
2019-12-06 20:00:00+00:00,44.377832857142856,40.58516642857143,50.01870285714285,45.03734071428572
2019-12-06 21:00:00+00:00,40.86401285714287,37.34457785714286,42.362354999999994,39.68636428571428
2019-12-06 22:00:00+00:00,47.149859285714285,45.21252071428573,46.8892,43.86901285714286
2019-12-06 23:00:00+00:00,36.852093333333336,37.26377133333334,31.634790000000006,30.75730799999999
2019-12-07 00:00:00+00:00,45.09322500000001,47.25967375,32.092493125000004,29.772489375000003
2019-12-07 01:00:00+00:00,53.62385000000001,57.62004312500001,34.029841250000004,31.995336874999996
2019-12-07 02:00:00+00:00,51.31572499999999,65.11904437500002,5.6149218749999985,4.63791625
2019-12-07 03:00:00+00:00,48.27510000000001,71.83092624999999,18.49788625,16.386428125000002
2019-12-07 04:00:00+00:00,44.66759999999999,85.74250312500001,23.242111875,20.838333750000004
2019-12-07 05:00:00+00:00,42.3530111764706,98.29235294117647,35.22747,33.36262823529412
2019-12-07 06:00:00+00:00,60.02401444444445,94.69444444444444,57.05526111111111,53.43133722222223
2019-12-07 07:00:00+00:00,70.15207055555557,106.4066688888889,67.31333333333333,64.44698166666666
2019-12-07 08:00:00+00:00,85.86426111111113,104.39927333333334,80.38252277777777,80.80642222222224
2019-12-07 09:00:00+00:00,78.03190000000001,80.68713166666666,72.60849055555553,74.89384388888888
2019-12-07 10:00:00+00:00,71.14156277777775,72.45166944444445,68.12987277777779,68.79224166666667
2019-12-07 11:00:00+00:00,64.37080736842104,67.75184684210527,59.1435552631579,60.43562210526316
2019-12-07 12:00:00+00:00,62.208171500000006,65.69788249999999,57.763830500000005,59.69506650000001
2019-12-07 13:00:00+00:00,60.290619500000005,64.28152450000002,58.47040549999999,59.65117299999999
2019-12-07 14:00:00+00:00,52.0241065,55.78579300000001,47.178439499999996,49.25668449999999
2019-12-07 15:00:00+00:00,41.057309,43.036010499999996,34.71679949999999,35.66569
2019-12-07 16:00:00+00:00,41.957215000000005,42.29817299999999,33.821833500000004,34.696556
2019-12-07 17:00:00+00:00,38.07114823529412,38.28605823529412,30.426838823529405,31.106395882352945
2019-12-07 18:00:00+00:00,35.79258214285714,36.20233642857143,30.17174857142857,30.27033071428571
2019-12-07 19:00:00+00:00,36.46140928571429,35.36275857142858,28.93986071428571,28.575512857142854
2019-12-07 20:00:00+00:00,33.356919999999995,29.615105,23.80018142857143,22.418032142857136
2019-12-07 21:00:00+00:00,38.4086,33.332995000000004,22.386419999999998,18.906845
2019-12-07 22:00:00+00:00,41.352199999999996,37.565475,17.56176857142857,10.60402
2019-12-07 23:00:00+00:00,39.12672,35.865165333333316,7.123921333333333,-5.448459333333335
2019-12-08 00:00:00+00:00,38.41942499999999,35.305808750000004,11.613706249999998,4.993490625000001
2019-12-08 01:00:00+00:00,37.667460000000005,35.79317937500001,15.903568750000003,13.476397499999997
2019-12-08 02:00:00+00:00,38.6594375,37.621300000000005,23.43605375,20.532592499999996
2019-12-08 03:00:00+00:00,41.98005,41.22024499999999,36.339646875,35.574326250000006
2019-12-08 04:00:00+00:00,53.040344375,51.803135000000005,51.52875812499998,50.4407975
2019-12-08 05:00:00+00:00,58.922737058823536,59.476080588235284,64.69303823529411,61.615935294117634
2019-12-08 06:00:00+00:00,66.88086111111109,69.32705,74.92430388888889,70.49098388888889
2019-12-08 07:00:00+00:00,80.68777499999999,85.0657227777778,103.07123499999999,92.10613277777777
2019-12-08 08:00:00+00:00,81.42025555555556,89.50619388888887,116.61445555555552,96.16975333333335
2019-12-08 09:00:00+00:00,66.07449500000001,71.79970888888889,81.24809166666665,73.16585500000001
2019-12-08 10:00:00+00:00,53.58665166666666,66.53148222222221,59.4912322222222,55.09140277777777
2019-12-08 11:00:00+00:00,41.65789736842105,57.527621578947375,37.76425789473685,37.571741578947375
2019-12-08 12:00:00+00:00,49.263127499999996,57.82327500000001,44.84218749999999,43.42209850000001
2019-12-08 13:00:00+00:00,47.5333605,52.2407405,45.071448,42.253828
2019-12-08 14:00:00+00:00,37.99869850000001,40.609173999999996,30.177462,16.603293
2019-12-08 15:00:00+00:00,28.514832999999992,31.735629500000005,30.810180999999993,-7.412870500000001
2019-12-08 16:00:00+00:00,20.260040499999995,21.504802,21.142647000000004,-5.83493
2019-12-08 17:00:00+00:00,32.17112176470588,32.83210058823529,29.962204117647058,-0.3714205882352945
2019-12-08 18:00:00+00:00,62.30251714285715,61.96014071428572,61.05619142857143,48.080591428571424
2019-12-08 19:00:00+00:00,69.8068014285714,68.53200571428572,74.96399142857145,69.24970357142857
2019-12-08 20:00:00+00:00,60.74070499999999,59.15574714285714,68.48696285714286,63.10729500000001
2019-12-08 21:00:00+00:00,59.52462214285714,56.54264857142858,65.52420714285712,61.16284928571428
2019-12-08 22:00:00+00:00,61.234960000000015,57.21865142857143,67.8331392857143,64.18849857142857
2019-12-08 23:00:00+00:00,58.068308666666674,53.939131333333336,63.24850400000001,62.316768666666675
2019-12-09 00:00:00+00:00,58.419067500000004,54.855854375,62.46257812500001,63.03555687499999
2019-12-09 01:00:00+00:00,61.346245625,59.19690812499999,65.24851125,67.47603687499999
2019-12-09 02:00:00+00:00,63.845428749999996,62.67853,66.259331875,71.28854125
2019-12-09 03:00:00+00:00,81.91261562499999,83.53825437500002,10.05515625,89.76705
2019-12-09 04:00:00+00:00,89.11902937500001,88.93755374999999,11.590748125,100.27878062500001
2019-12-09 05:00:00+00:00,99.32128294117648,99.7913694117647,74.18392411764705,126.05408705882353
2019-12-09 06:00:00+00:00,118.63881166666664,119.51991000000001,135.25950555555556,153.45993500000003
2019-12-09 07:00:00+00:00,99.27484111111113,176.22565388888887,103.38225333333332,109.16491444444445
2019-12-09 08:00:00+00:00,77.281475,120.73871500000001,79.36720500000003,81.17121055555555
2019-12-09 09:00:00+00:00,67.95690666666667,106.79381499999997,73.88152277777777,72.77543833333333
2019-12-09 10:00:00+00:00,61.92247111111111,79.42722222222221,67.47284,66.27000722222222
2019-12-09 11:00:00+00:00,59.635990526315794,69.97576157894737,64.5335147368421,62.28809894736842
2019-12-09 12:00:00+00:00,57.92870800000001,67.69878200000001,61.31659499999999,58.846349
2019-12-09 13:00:00+00:00,55.727502,59.593655,59.831837500000006,56.00756150000001
2019-12-09 14:00:00+00:00,63.844295,64.42894700000001,61.666346,59.03705550000001
2019-12-09 15:00:00+00:00,51.033675,52.148658,47.28768900000001,46.058221
2019-12-09 16:00:00+00:00,43.64499849999999,44.099673499999994,38.3632325,38.352559
2019-12-09 17:00:00+00:00,52.14728705882352,52.9558305882353,46.902175294117654,46.55535176470588
2019-12-09 18:00:00+00:00,58.71500428571429,62.12569499999999,59.71604142857143,58.172693571428574
2019-12-09 19:00:00+00:00,62.21374714285714,63.88503285714286,68.2716742857143,66.85549428571429
2019-12-09 20:00:00+00:00,56.70776857142856,56.46041500000002,67.15867428571428,65.64318285714285
2019-12-09 21:00:00+00:00,52.42928571428571,52.03190142857142,55.567862142857145,54.36891214285715
2019-12-09 22:00:00+00:00,50.916431428571435,51.64038071428571,48.76203928571427,49.23152857142857
2019-12-09 23:00:00+00:00,51.41133333333333,53.20736399999999,45.418316666666676,47.024298666666674
2019-12-10 00:00:00+00:00,55.970478125,58.10089375,45.778231250000005,48.25434375
2019-12-10 01:00:00+00:00,61.797305624999986,64.88030562499999,45.765580625,49.095765
2019-12-10 02:00:00+00:00,62.821535000000004,65.860850625,41.89100750000001,44.826824375000015
2019-12-10 03:00:00+00:00,58.581256875,70.93812625000001,34.8578875,37.639531250000005
2019-12-10 04:00:00+00:00,61.61013187499998,72.3666525,43.053844999999995,46.712448124999995
2019-12-10 05:00:00+00:00,67.42233470588235,73.71673529411765,52.41977764705884,55.14277470588236
2019-12-10 06:00:00+00:00,54.363888888888894,88.67200444444444,43.998983888888894,46.78721777777779
2019-12-10 07:00:00+00:00,54.54833333333333,125.43345388888889,48.276945555555564,50.620832777777764
2019-12-10 08:00:00+00:00,57.33329166666666,122.66999222222223,56.26602222222222,57.26956555555556
2019-12-10 09:00:00+00:00,58.29057055555557,113.91388777777777,59.515331666666675,60.382627222222226
2019-12-10 10:00:00+00:00,53.59342555555557,76.25793222222222,54.43412277777778,54.32040111111112
2019-12-10 11:00:00+00:00,50.03263157894736,66.68409263157895,48.28554578947369,48.244831052631575
2019-12-10 12:00:00+00:00,46.7354715,63.926501000000016,44.704806500000004,45.045297999999995
2019-12-10 13:00:00+00:00,48.61660500000001,64.42050000000002,51.45353600000002,49.4754115
2019-12-10 14:00:00+00:00,51.29162950000001,56.8379405,53.685556999999996,50.9884635
2019-12-10 15:00:00+00:00,41.80615199999998,46.58354000000001,42.268150000000006,40.299293
2019-12-10 16:00:00+00:00,45.30598149999999,48.06356350000001,45.400482499999995,43.31555199999999
2019-12-10 17:00:00+00:00,49.573342941176456,50.74348411764705,51.783344117647054,49.072757058823534
2019-12-10 18:00:00+00:00,54.681934285714284,56.43989571428572,65.83041785714286,62.28599928571428
2019-12-10 19:00:00+00:00,59.00816714285714,60.14477999999999,86.19691357142857,84.70994142857145
2019-12-10 20:00:00+00:00,57.23253214285713,56.65430214285715,112.6423092857143,110.31898428571427
2019-12-10 21:00:00+00:00,53.70417571428572,52.96591785714286,65.09097285714286,67.30306428571429
2019-12-10 22:00:00+00:00,54.98135285714286,55.08800357142859,59.82433357142857,60.59276214285715
2019-12-10 23:00:00+00:00,58.75424533333332,61.06536733333333,59.790024,63.35196666666666
2019-12-11 00:00:00+00:00,56.31710312499999,66.597009375,52.832049999999995,56.57550749999999
2019-12-11 01:00:00+00:00,48.35124999999999,69.72437625,43.637145,46.54788062500001
2019-12-11 02:00:00+00:00,50.95375,78.570000625,45.08781187499999,47.65963500000001
2019-12-11 03:00:00+00:00,50.47999999999999,82.83187625,43.05528687500001,46.14810375000001
2019-12-11 04:00:00+00:00,53.40625,74.85062874999998,45.251608125,48.452942500000006
2019-12-11 05:00:00+00:00,50.87058823529412,69.73011,43.40692529411765,46.24597000000001
2019-12-11 06:00:00+00:00,51.4774361111111,67.85999611111112,44.50960444444445,47.59155444444444
2019-12-11 07:00:00+00:00,57.33384277777778,82.33666388888888,52.80383444444446,55.338567222222224
2019-12-11 08:00:00+00:00,61.01262666666667,95.70611111111111,59.634665000000005,61.01292944444444
2019-12-11 09:00:00+00:00,60.63722222222221,83.0966661111111,63.28213944444445,62.80513666666669
2019-12-11 10:00:00+00:00,51.98388888888889,85.31333333333336,54.03720555555556,52.69684500000001
2019-12-11 11:00:00+00:00,47.19105263157893,65.00157631578946,48.74272789473686,46.904860526315794
2019-12-11 12:00:00+00:00,40.4366145,57.136009,41.92438649999999,40.5703295
2019-12-11 13:00:00+00:00,42.3768025,50.873902,47.02305599999999,44.1574815
2019-12-11 14:00:00+00:00,41.63536299999998,47.45668549999999,41.250308000000004,40.0115895
2019-12-11 15:00:00+00:00,38.51649849999999,42.81050050000001,32.59673699999999,32.349303
2019-12-11 16:00:00+00:00,38.94199999999999,42.28922900000002,33.7878965,34.324664
2019-12-11 17:00:00+00:00,43.36132647058825,45.663267058823514,38.224968235294114,39.26282352941177
2019-12-11 18:00:00+00:00,51.157153571428566,52.94294000000001,47.53875785714286,48.72704857142856
2019-12-11 19:00:00+00:00,50.763104285714284,52.41757642857143,49.634162142857136,50.586053571428565
2019-12-11 20:00:00+00:00,45.86942499999999,47.105714285714285,45.68977428571429,45.988079285714285
2019-12-11 21:00:00+00:00,38.767202857142856,40.94003357142857,35.85956642857143,37.01949571428572
2019-12-11 22:00:00+00:00,38.03357142857143,40.09697357142858,31.573666428571435,33.895002142857145
2019-12-11 23:00:00+00:00,39.097335333333326,42.72223333333333,32.53138933333334,34.29289866666667
2019-12-12 00:00:00+00:00,38.56062875,49.06212874999999,30.21575,32.613875625
