,d_price_NSW,d_price_QLD,d_price_SA,d_price_VIC,d_scheduledGeneration_NSW,d_scheduledGeneration_QLD,d_scheduledGeneration_SA,d_scheduledGeneration_VIC,scheduledGeneration_NSW,scheduledGeneration_QLD,scheduledGeneration_SA,scheduledGeneration_VIC,temperature_NSW,rainProb_NSW,windSpeed_NSW,windDirection_NSW,cloudCover_NSW,pressure_NSW,temperature_QLD,rainProb_QLD,windSpeed_QLD,windDirection_QLD,cloudCover_QLD,pressure_QLD,temperature_VIC,rainProb_VIC,windSpeed_VIC,windDirection_VIC,cloudCover_VIC,pressure_VIC,temperature_SA,rainProb_SA,windSpeed_SA,windDirection_SA,cloudCover_SA,pressure_SA,d_temperature_NSW,d_rainProb_NSW,d_windSpeed_NSW,d_windDirection_NSW,d_cloudCover_NSW,d_pressure_NSW,d_temperature_QLD,d_rainProb_QLD,d_windSpeed_QLD,d_windDirection_QLD,d_cloudCover_QLD,d_pressure_QLD,d_temperature_VIC,d_rainProb_VIC,d_windSpeed_VIC,d_windDirection_VIC,d_cloudCover_VIC,d_pressure_VIC,d_temperature_SA,d_rainProb_SA,d_windSpeed_SA,d_windDirection_SA,d_cloudCover_SA,d_pressure_SA,price.Forecast_NSW,scheduledGeneration.Forecast_NSW,price.Forecast_QLD,scheduledGeneration.Forecast_QLD,price.Forecast_VIC,scheduledGeneration.Forecast_VIC,price.Forecast_SA,scheduledGeneration.Forecast_SA,d_price.Forecast_NSW,d_scheduledGeneration.Forecast_NSW,d_price.Forecast_QLD,d_scheduledGeneration.Forecast_QLD,d_price.Forecast_VIC,d_scheduledGeneration.Forecast_VIC,d_price.Forecast_SA,d_scheduledGeneration.Forecast_SA,year,month,day,dayofweek,dayofyear,is_quarter_end,hour
2020-01-05 00:00:00+00:00,-6.912268416666667,-0.24344995833333982,-24.424391666666672,-25.981560249999998,10.831979166667224,-43.69059583333183,18.57270833333334,24.674135416666104,4769.4383125,5900.542937500001,210.775375,4011.759668749999,24.928571428571427,11.571428571428571,29.607142857142858,196.42857142857142,38.07142857142857,1016.5535714285716,29.392857142857142,5.107142857142857,16.142857142857142,35.57142857142857,22.178571428571427,1016.2178571428569,15.071428571428571,52.285714285714285,13.964285714285714,173.78571428571428,83.03571428571429,1022.0428571428572,17.821428571428573,26.464285714285715,16.928571428571427,142.39285714285714,74.64285714285714,1022.1857142857144,0.8214285714285694,4.178571428571428,-0.0714285714285694,0.0,-1.0357142857142847,-0.10714285714288962,1.5,-2.9642857142857144,3.7857142857142847,15.928571428571427,-3.3571428571428577,-0.314285714285802,0.3214285714285712,-3.25,0.6071428571428559,0.7857142857142776,0.75,0.03928571428559735,0.8571428571428577,-8.785714285714285,1.2142857142857135,-2.428571428571445,-3.75,0.07857142857153576,25.6071125,4561.416625,16.24813875,5870.580875,18.5992675,4065.1243375,17.31045,199.75074999999998,-7.4289403571428565,-69.5112321428578,1.7123830357142822,38.114732142857065,-8.151148214285712,88.26676607142826,-8.166228571428576,7.607892857142815,2020,1,5,6,5,False,0
2020-01-05 01:00:00+00:00,6.783351875000005,8.546850625000005,2.999717499999999,2.8619881249999994,94.82979124999929,37.461687499998334,-3.9353125000000375,27.621882500001448,4864.26810375,5938.004625,206.84006249999996,4039.3815512500005,25.25,11.285714285714286,33.75,193.96428571428572,46.0,1016.6642857142857,30.428571428571427,5.928571428571429,19.392857142857142,45.0,20.678571428571427,1015.8214285714286,15.5,46.285714285714285,14.071428571428571,173.75,83.07142857142857,1022.4214285714287,18.857142857142858,24.285714285714285,17.75,144.82142857142858,72.17857142857143,1022.0749999999999,0.32142857142857295,-0.2857142857142847,4.142857142857142,-2.464285714285694,7.928571428571431,0.11071428571415254,1.0357142857142847,0.8214285714285721,3.25,9.42857142857143,-1.5,-0.3964285714283733,0.4285714285714288,-6.0,0.10714285714285765,-0.035714285714277594,0.035714285714277594,0.3785714285714903,1.0357142857142847,-2.1785714285714306,0.821428571428573,2.428571428571445,-2.464285714285708,-0.1107142857144936,29.498816249999997,4558.3412075,24.71184,5956.38925,16.95324375,4127.1231025,15.964884999999999,199.750125,3.891703749999998,-3.075417500000185,8.46370125,85.80837500000052,-1.6460237500000012,61.99876499999982,-1.3455650000000006,-0.0006249999999852207,2020,1,5,6,5,False,1
2020-01-05 02:00:00+00:00,2.34902125,3.2025787500000007,-0.3902725000000018,-0.389090624999997,217.75229125000078,24.827375000000757,12.217062500000026,-61.7899887500007,5082.0203950000005,5962.832,219.05712499999998,3977.5915625,25.5,12.25,35.214285714285715,185.75,49.035714285714285,1016.4678571428573,31.321428571428573,5.964285714285714,23.535714285714285,49.92857142857143,22.714285714285715,1015.142857142857,16.142857142857142,44.285714285714285,14.785714285714286,177.67857142857142,82.78571428571429,1022.3821428571426,19.821428571428573,22.357142857142858,17.214285714285715,144.03571428571428,70.96428571428571,1021.7642857142856,0.25,0.9642857142857135,1.4642857142857153,-8.214285714285722,3.0357142857142847,-0.1964285714284415,0.8928571428571459,0.03571428571428559,4.142857142857142,4.928571428571431,2.0357142857142883,-0.6785714285715585,0.6428571428571423,-2.0,0.7142857142857153,3.9285714285714164,-0.2857142857142776,-0.0392857142860521,0.9642857142857153,-1.928571428571427,-0.5357142857142847,-0.785714285714306,-1.2142857142857224,-0.3107142857143117,31.75185875,4585.150790000001,27.3319975,6010.654,24.300062500000003,4198.873125,22.994339999999998,199.74925,2.253042500000003,26.809582500000943,2.6201575000000012,54.26475000000028,7.346818750000004,71.75002250000034,7.029454999999999,-0.0008750000000077307,2020,1,5,6,5,False,2
2020-01-05 03:00:00+00:00,5.895945624999989,7.609183125000001,-10.28782875,-11.042099375,480.3466675000009,28.402062499999374,-23.969562499999995,-22.240624999999454,5562.367062500001,5991.2340625,195.0875625,3955.3509375000003,25.107142857142858,11.607142857142858,36.92857142857143,183.28571428571428,53.42857142857143,1016.3214285714288,31.357142857142858,5.964285714285714,25.107142857142858,49.107142857142854,15.428571428571429,1014.5892857142853,16.642857142857142,33.607142857142854,15.071428571428571,180.03571428571428,83.14285714285714,1022.1892857142857,20.785714285714285,21.0,16.892857142857142,145.60714285714286,70.03571428571429,1021.3249999999999,-0.39285714285714235,-0.6428571428571423,1.7142857142857153,-2.4642857142857224,4.392857142857146,-0.14642857142848698,0.0357142857142847,0.0,1.571428571428573,-0.8214285714285765,-7.2857142857142865,-0.5535714285716722,0.5,-10.67857142857143,0.2857142857142847,2.357142857142861,0.357142857142847,-0.1928571428569512,0.9642857142857117,-1.3571428571428577,-0.32142857142857295,1.5714285714285836,-0.9285714285714164,-0.4392857142856883,38.39375,4873.509125,34.51536375,6059.5981249999995,21.495863749999998,4273.851875,21.0336825,199.750125,6.641891249999997,288.358334999999,7.183366249999999,48.944124999999076,-2.8041987500000047,74.97875000000022,-1.9606574999999964,0.0008750000000077307,2020,1,5,6,5,False,3
2020-01-05 04:00:00+00:00,-2.9749999999999943,-2.9958025000000035,22.988111875000005,23.725579375,217.47599999999784,477.68456250000145,0.21075000000004707,111.61150000000043,5779.843062499999,6468.918625000001,195.29831250000004,4066.9624375000008,24.678571428571427,18.714285714285715,37.464285714285715,178.42857142857142,57.67857142857143,1016.4107142857143,31.285714285714285,5.821428571428571,25.535714285714285,55.67857142857143,19.071428571428573,1014.0464285714286,17.714285714285715,32.214285714285715,15.142857142857142,183.28571428571428,81.5,1021.9714285714286,21.392857142857142,19.821428571428573,17.035714285714285,150.53571428571428,66.5,1020.8214285714287,-0.4285714285714306,7.107142857142858,0.5357142857142847,-4.857142857142861,4.25,0.08928571428555188,-0.07142857142857295,-0.14285714285714324,0.42857142857142705,6.5714285714285765,3.642857142857144,-0.5428571428567466,1.071428571428573,-1.3928571428571388,0.07142857142857117,3.25,-1.6428571428571388,-0.21785714285704216,0.6071428571428577,-1.178571428571427,0.14285714285714235,4.928571428571416,-3.535714285714292,-0.5035714285712629,38.39375,5053.326125,33.74375875,6599.84725,29.1620225,4335.8748749999995,29.014906250000003,200.376625,0.0,179.817,-0.771605000000001,540.2491250000003,7.666158750000001,62.02299999999923,7.981223750000002,0.626499999999993,2020,1,5,6,5,False,4
2020-01-05 05:00:00+00:00,2.4391885294117728,5.819640036764717,13.92479275735294,14.939536985294115,834.5597022058837,88.89331617646985,36.390569852941184,91.2258566176456,6614.402764705883,6557.811941176471,231.68888235294122,4158.188294117646,24.0,22.75,37.785714285714285,177.64285714285714,63.642857142857146,1016.4607142857143,30.785714285714285,5.0,25.0,59.785714285714285,19.678571428571427,1013.6464285714285,18.0,22.892857142857142,15.785714285714286,180.82142857142858,80.5,1021.7857142857143,21.785714285714285,19.0,16.642857142857142,152.17857142857142,64.17857142857143,1020.3607142857146,-0.678571428571427,4.035714285714285,0.3214285714285694,-0.7857142857142776,5.964285714285715,0.049999999999954525,-0.5,-0.8214285714285712,-0.5357142857142847,4.107142857142854,0.6071428571428541,-0.40000000000009095,0.2857142857142847,-9.321428571428573,0.6428571428571441,-2.464285714285694,-1.0,-0.1857142857143117,0.39285714285714235,-0.821428571428573,-0.39285714285714235,1.6428571428571388,-2.3214285714285694,-0.4607142857140616,40.24423111111111,6267.631888888889,39.58814777777778,6591.938111111111,34.99659111111111,4293.075666666667,34.49590888888889,210.22122222222222,1.8504811111111152,1214.3057638888895,5.84438902777778,-7.909138888889174,5.834568611111109,-42.7992083333329,5.481002638888889,9.844597222222234,2020,1,5,6,5,False,5
2020-01-05 06:00:00+00:00,3.3977381372548905,8.30359281045751,11.158481339869283,10.07939232026144,603.8196797385608,267.10939215686267,9.122006535947634,182.00481699346437,7218.222444444444,6824.921333333334,240.81088888888885,4340.193111111111,23.25,25.214285714285715,37.857142857142854,176.07142857142858,65.57142857142857,1016.5821428571427,29.678571428571427,5.0,25.928571428571427,60.607142857142854,23.5,1013.4499999999998,17.821428571428573,16.964285714285715,15.607142857142858,182.46428571428572,81.60714285714286,1021.6892857142856,22.214285714285715,16.035714285714285,16.107142857142858,152.92857142857142,65.07142857142857,1020.0857142857142,-0.75,2.4642857142857153,0.0714285714285694,-1.5714285714285552,1.9285714285714235,0.12142857142839603,-1.1071428571428577,0.0,0.928571428571427,0.8214285714285694,3.821428571428573,-0.19642857142866887,-0.17857142857142705,-5.928571428571427,-0.17857142857142883,1.6428571428571388,1.1071428571428612,-0.09642857142875982,0.4285714285714306,-2.9642857142857153,-0.5357142857142847,0.75,0.8928571428571388,-0.275000000000432,45.201843000000004,7210.676400000001,51.234702000000006,6809.270400000001,43.095893000000004,4384.7996,44.822309000000004,230.89960000000002,4.957611888888891,943.0445111111121,11.646554222222228,217.33228888889062,8.099301888888895,91.72393333333366,10.326400111111113,20.678377777777797,2020,1,5,6,5,False,6
2020-01-05 07:00:00+00:00,2.684531666666672,13.73408666666667,12.893070000000016,4.762253888888893,254.96527777777737,490.25672222222147,25.064388888889,41.54883333333419,7473.187722222221,7315.178055555555,265.87527777777785,4381.741944444445,22.5,36.32142857142857,37.5,176.07142857142858,68.03571428571429,1017.5607142857144,28.428571428571427,5.0,27.142857142857142,58.142857142857146,24.571428571428573,1013.8750000000001,18.035714285714285,16.178571428571427,15.321428571428571,179.21428571428572,81.78571428571429,1021.65,21.964285714285715,13.642857142857142,15.464285714285714,151.35714285714286,60.92857142857143,1020.0214285714286,-0.75,11.107142857142854,-0.3571428571428541,0.0,2.4642857142857224,0.9785714285717404,-1.25,0.0,1.2142857142857153,-2.464285714285708,1.071428571428573,0.4250000000002956,0.21428571428571175,-0.7857142857142883,-0.2857142857142865,-3.25,0.1785714285714306,-0.03928571428559735,-0.25,-2.3928571428571423,-0.6428571428571441,-1.5714285714285552,-4.142857142857139,-0.06428571428557461,48.91,7561.769899999999,61.23205800000001,7278.188499999999,49.35195,4400.799499999999,64.097835,257.33150000000006,3.708156999999993,351.09349999999813,9.997356000000003,468.91809999999805,6.256056999999998,15.999899999998888,19.275526,26.43190000000004,2020,1,5,6,5,False,7
2020-01-05 08:00:00+00:00,-0.30000000000001137,1.6788716666666659,3.9826516666666407,0.4506905555555534,-45.19738888888787,236.5135555555571,9.12022222222214,-66.53866666666727,7427.990333333333,7551.691611111112,274.9955,4315.203277777778,22.035714285714285,36.392857142857146,37.285714285714285,172.92857142857142,72.39285714285714,1018.7035714285714,27.25,5.0,23.892857142857142,52.392857142857146,30.821428571428573,1014.5750000000002,17.642857142857142,15.571428571428571,14.607142857142858,179.21428571428572,83.71428571428571,1021.9714285714284,21.071428571428573,12.25,14.071428571428571,151.35714285714286,61.82142857142857,1020.2571428571428,-0.4642857142857153,0.0714285714285765,-0.2142857142857153,-3.142857142857167,4.357142857142847,1.1428571428569967,-1.178571428571427,0.0,-3.25,-5.75,6.25,0.7000000000000455,-0.39285714285714235,-0.6071428571428559,-0.7142857142857135,0.0,1.9285714285714164,0.3214285714284415,-0.8928571428571423,-1.3928571428571423,-1.3928571428571423,0.0,0.8928571428571388,0.23571428571415254,50.726000000000006,7648.7306,65.962027,7548.908899999999,52.571192999999994,4358.597899999999,74.438608,278.0559,1.8160000000000096,86.96070000000054,4.729968999999997,270.72040000000015,3.2192429999999916,-42.201600000000326,10.340772999999999,20.724399999999946,2020,1,5,6,5,False,8
2020-01-05 09:00:00+00:00,0.33301611111110674,-3.1465761111111163,-0.368490555555546,1.6248999999999967,-64.95844444444447,-126.7146111111133,-12.573555555555458,-42.9391666666661,7363.031888888889,7424.976999999999,262.42194444444453,4272.264111111112,21.928571428571427,37.392857142857146,34.464285714285715,171.35714285714286,73.64285714285714,1019.6714285714285,26.071428571428573,5.0,21.75,46.642857142857146,29.857142857142858,1015.1142857142858,17.214285714285715,14.928571428571429,12.857142857142858,179.21428571428572,83.10714285714286,1022.4178571428573,19.642857142857142,11.464285714285714,12.428571428571429,152.17857142857142,57.0,1020.5107142857141,-0.10714285714285765,1.0,-2.8214285714285694,-1.5714285714285552,1.25,0.9678571428570422,-1.178571428571427,0.0,-2.1428571428571423,-5.75,-0.9642857142857153,0.5392857142855974,-0.42857142857142705,-0.6428571428571423,-1.75,0.0,-0.607142857142847,0.44642857142889625,-1.4285714285714306,-0.7857142857142865,-1.6428571428571423,0.8214285714285552,-4.821428571428569,0.2535714285713766,49.809428999999994,7644.657399999999,59.078190000000006,7433.3946,53.668012999999995,4305.1993999999995,72.347325,264.6675,-0.9165710000000118,-4.073200000000725,-6.883837,-115.51429999999982,1.096820000000001,-53.39849999999933,-2.091283000000004,-13.38839999999999,2020,1,5,6,5,False,9
